"","ID","Origin","State","Funcide","Host","Year","N_iso_perfield","bos","pico","tetra","TM"
"1705",1906,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1706",1907,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1707",1908,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1708",1909,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1709",1910,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1710",1911,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1711",1912,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1712",1913,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1713",1914,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1714",1915,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1715",1916,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1716",1917,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1717",1918,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1718",1919,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1719",1920,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1720",1921,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1721",1922,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1722",1923,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1723",1924,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1724",1925,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1725",1926,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1726",1927,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1727",1928,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1728",1929,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1729",1930,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1730",1931,"FF","SIN",NA,"drybeans",2016,12,NA,NA,NA,NA
"1731",1932,"FF","SIN",NA,"drybeans",2016,9,NA,NA,NA,NA
"1732",1933,"FF","SIN",NA,"drybeans",2016,9,NA,NA,NA,NA
"1733",1934,"FF","SIN",NA,"drybeans",2016,9,NA,NA,NA,NA
"1734",1935,"FF","SIN",NA,"drybeans",2016,9,NA,NA,NA,NA
"1735",1936,"FF","SIN",NA,"drybeans",2016,9,NA,NA,NA,NA
"1736",1937,"FF","SIN",NA,"drybeans",2016,9,NA,NA,NA,NA
"1737",1938,"FF","SIN",NA,"drybeans",2016,9,NA,NA,NA,NA
"1738",1939,"FF","SIN",NA,"drybeans",2016,9,NA,NA,NA,NA
"1739",1940,"FF","SIN",NA,"drybeans",2016,9,NA,NA,NA,NA
"1740",1941,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,1,0,0,1
"1741",1942,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,0,1,0,0
"1742",1943,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1743",1944,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1744",1945,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1745",1946,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1746",1947,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1747",1948,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1748",1949,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1749",1950,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1750",1951,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,5,NA,NA,NA,NA
"1751",1952,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,5,NA,NA,NA,NA
"1752",1953,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,5,NA,NA,NA,NA
"1753",1954,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,5,NA,NA,NA,NA
"1754",1955,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,5,NA,NA,NA,NA
"1755",1956,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1756",1957,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1757",1958,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1758",1959,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1759",1960,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1760",1961,"FF","NE","thiophanate_methyl","soybeans",2015,13,NA,NA,NA,NA
"1761",1962,"FF","NE","thiophanate_methyl","soybeans",2015,13,0,0,1,0
"1762",1963,"FF","NE","thiophanate_methyl","soybeans",2015,13,0,0,0,0
"1763",1964,"FF","NE","thiophanate_methyl","soybeans",2015,13,NA,NA,NA,NA
"1764",1965,"FF","NE","thiophanate_methyl","soybeans",2015,13,1,0,0,0
"1765",1966,"FF","NE","thiophanate_methyl","soybeans",2015,5,NA,NA,NA,NA
"1766",1967,"FF","NE","thiophanate_methyl","soybeans",2015,5,NA,NA,NA,NA
"1767",1968,"FF","NE","thiophanate_methyl","soybeans",2015,5,NA,NA,NA,NA
"1768",1969,"FF","NE","thiophanate_methyl","soybeans",2015,5,NA,NA,NA,NA
"1769",1970,"FF","NE","thiophanate_methyl","soybeans",2015,5,NA,NA,NA,NA
"1770",1971,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1771",1972,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,1,1,0,0
"1772",1973,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1773",1974,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1774",1975,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1775",1976,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1776",1977,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1777",1978,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1778",1979,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1779",1980,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1780",1981,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1781",1982,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1782",1983,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1783",1984,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1784",1985,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1785",1986,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1786",1987,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1787",1988,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1788",1989,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1789",1990,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1790",1991,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1791",1992,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1792",1993,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1793",1994,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1794",1995,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1795",1996,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1796",1997,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1797",1998,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1798",1999,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1799",2000,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1800",2001,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,1,0,1,0
"1801",2002,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,1,0,1,0
"1802",2003,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1803",2004,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1804",2005,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1805",2006,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1806",2007,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1807",2008,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1808",2009,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1809",2010,"FF","NE",NA,"soybeans",2015,5,NA,NA,NA,NA
"1810",2011,"FF","NE",NA,"soybeans",2015,6,NA,NA,NA,NA
"1811",2012,"FF","NE",NA,"soybeans",2015,6,0,0,0,0
"1812",2013,"FF","NE",NA,"soybeans",2015,6,0,0,0,0
"1813",2014,"FF","NE",NA,"soybeans",2015,6,0,1,0,0
"1814",2015,"FF","NE",NA,"soybeans",2015,6,0,0,0,0
"1815",2016,"FF","NE",NA,"soybeans",2015,6,NA,NA,NA,NA
"1816",2017,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1817",2018,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1818",2019,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1819",2020,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1820",2021,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1821",2022,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1822",2023,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1823",2024,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1824",2025,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1825",2026,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,5,NA,NA,NA,NA
"1826",2027,"FF","NE","tetraconazole","soybeans",2015,10,0,0,0,0
"1827",2028,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1828",2029,"FF","NE","tetraconazole","soybeans",2015,10,1,0,1,1
"1829",2030,"FF","NE","tetraconazole","soybeans",2015,10,1,1,1,0
"1830",2031,"FF","NE","tetraconazole","soybeans",2015,10,0,0,0,0
"1831",2032,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1832",2033,"FF","NE","tetraconazole","soybeans",2015,10,1,0,0,0
"1833",2034,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1834",2035,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1835",2036,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1836",2037,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1837",2038,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1838",2039,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1839",2040,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1840",2041,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1841",2042,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1842",2043,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1843",2044,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1844",2045,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1845",2046,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1846",2047,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1847",2048,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1848",2049,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1849",2050,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1850",2051,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1851",2052,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1852",2053,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1853",2054,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1854",2055,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1855",2056,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1856",2057,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1857",2058,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1858",2059,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1859",2060,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1860",2061,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1861",2062,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1862",2063,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1863",2064,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1864",2065,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1865",2066,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1866",2067,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1867",2068,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1868",2069,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1869",2070,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1870",2071,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1871",2072,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1872",2073,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1873",2074,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1874",2075,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1875",2076,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1876",2077,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1877",2078,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1878",2079,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1879",2080,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1880",2081,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1881",2082,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1882",2083,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1883",2084,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1884",2085,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1885",2086,"FF","NE","tebuconazole + potassium phosphite","soybeans",2015,10,NA,NA,NA,NA
"1886",2087,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1887",2088,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1888",2089,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1889",2090,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1890",2091,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1891",2092,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1892",2093,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1893",2094,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1894",2095,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1895",2096,"FF","NE",NA,"soybeans",2015,10,NA,NA,NA,NA
"1896",2097,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,0,1,0,0
"1897",2098,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,1,1,0,1
"1898",2099,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,0,0,0,1
"1899",2100,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,0,0,0,1
"1900",2101,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1901",2102,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1902",2103,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1903",2104,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1904",2105,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1905",2106,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1906",2107,"FF","NE","propiconazole + azoxystrobin","soybeans",2015,1,NA,NA,NA,NA
"1907",2108,"FF","NE","tetraconazole","soybeans",2015,10,0,0,1,1
"1908",2109,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1909",2110,"FF","NE","tetraconazole","soybeans",2015,10,0,0,0,0
"1910",2111,"FF","NE","tetraconazole","soybeans",2015,10,1,0,1,1
"1911",2112,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1912",2113,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1913",2114,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1914",2115,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1915",2116,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1916",2117,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1917",2118,"FF","NE",NA,"soybeans",2015,1,NA,NA,NA,NA
"1918",2119,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,0,0,0,0
"1919",2120,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,0,1,0,0
"1920",2121,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,1,1,1,1
"1921",2122,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,0,1,0,0
"1922",2123,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1923",2124,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1924",2125,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1925",2126,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1926",2127,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1927",2128,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1928",2129,"FF","NE","tetraconazole","soybeans",2015,10,0,0,0,0
"1929",2130,"FF","NE","tetraconazole","soybeans",2015,10,0,1,0,0
"1930",2131,"FF","NE","tetraconazole","soybeans",2015,10,0,0,1,0
"1931",2132,"FF","NE","tetraconazole","soybeans",2015,10,1,0,0,1
"1932",2133,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1933",2134,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1934",2135,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1935",2136,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1936",2137,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1937",2138,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1938",2139,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,0,0,0,1
"1939",2140,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,1,0,0,1
"1940",2141,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,NA,NA,NA,NA
"1941",2142,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,NA,NA,NA,NA
"1942",2143,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,1,0,1,1
"1943",2144,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,NA,NA,NA,NA
"1944",2145,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,NA,NA,NA,NA
"1945",2146,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,NA,NA,NA,NA
"1946",2147,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,NA,NA,NA,NA
"1947",2148,"FF","NE","prothioconazole + trifloxystrobin","soybeans",2015,10,NA,NA,NA,NA
"1948",2149,"FF","NE","tetraconazole","soybeans",2015,10,0,0,0,0
"1949",2150,"FF","NE","tetraconazole","soybeans",2015,10,0,0,0,1
"1950",2151,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1951",2152,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1952",2153,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1953",2154,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1954",2155,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1955",2156,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1956",2157,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1957",2158,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1958",2159,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1959",2160,"FF","NE","tetraconazole","soybeans",2015,10,0,0,1,0
"1960",2161,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1961",2162,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1962",2163,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1963",2164,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1964",2165,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1965",2166,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1966",2167,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1967",2168,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1968",2169,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,0,0,0,0
"1969",2170,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,0,0,0,0
"1970",2171,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1971",2172,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1972",2173,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1973",2174,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1974",2175,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1975",2176,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1976",2177,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1977",2178,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1978",2179,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1979",2180,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1980",2181,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1981",2182,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1982",2183,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1983",2184,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1984",2185,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1985",2186,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1986",2187,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1987",2188,"FF","NE","fluxapyroxad + pyraclostrobin","soybeans",2015,10,NA,NA,NA,NA
"1988",2189,"FF","NE","tetraconazole","soybeans",2015,10,0,0,0,0
"1989",2190,"FF","NE","tetraconazole","soybeans",2015,10,0,0,1,1
"1990",2191,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1991",2192,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1992",2193,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1993",2194,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1994",2195,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1995",2196,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1996",2197,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1997",2198,"FF","NE","tetraconazole","soybeans",2015,10,NA,NA,NA,NA
"1998",2199,"FF","NE","thiophanate_methyl","soybeans",2015,1,0,0,0,0
"1999",2200,"FF","NE","thiophanate_methyl","soybeans",2015,1,NA,NA,NA,NA
"2000",2201,"FF","NE",NA,"soybeans",2015,2,NA,NA,NA,NA
"2001",2202,"FF","NE",NA,"soybeans",2015,2,NA,NA,NA,NA
"2002",2203,"FF","NE",NA,"soybeans",2015,13,NA,NA,NA,NA
"2003",2204,"FF","NE",NA,"soybeans",2015,13,NA,NA,NA,NA
"2004",2205,"FF","NE",NA,"soybeans",2015,13,NA,NA,NA,NA
"2005",2206,"FF","NE",NA,"soybeans",2015,13,NA,NA,NA,NA
