"","ID","Year","Host","State","County","Country","Field","Form.ID","Serial_agar_dilution_for_creating_the_model_..N.20.","Origin","hyphal_tip..ht.","DNA.Extraction","lat","long","Size.of.field..acres.","Percentage.Affected","History","Plot","Number.of.Years","Fungicide.This.Year","Chemigation","Applied.for.White.Mold","Fungicide_current_season","molecule.s._current_season","company_current_season","Timing","Applications","Rate","Pre.2015.Fungicides","Number.of.Years.1","Fungicide_previous_seasons","molecule.s._previous_seasons","company_previous_seasons","Timing..Soybean","Notes","Apparently.low.sensitiviy","Group_MOA_current_season","Group_MOA_previous_seasons","Field_Names"
"509",658,2005,"drybeans","ND","Carrington","USA","WM_nursery_15",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_15"
"510",659,2005,"drybeans","ND","Carrington","USA","WM_nursery_15",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_15"
"511",660,2005,"drybeans","ND","Carrington","USA","WM_nursery_15",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_15"
"512",661,2005,"drybeans","MI","Montcalm","USA","WM_nursery_16",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_16"
"513",662,2005,"drybeans","MI","Montcalm","USA","WM_nursery_16",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_16"
"514",663,2005,"drybeans","MI","Montcalm","USA","WM_nursery_16",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_16"
"515",664,2005,"drybeans","MI","Montcalm","USA","WM_nursery_16",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_16"
"516",665,2005,"drybeans","MI","Montcalm","USA","WM_nursery_16",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_16"
"517",666,2005,"drybeans","MI","Montcalm","USA","WM_nursery_16",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_16"
"518",667,2005,"drybeans","MI","Montcalm","USA","WM_nursery_16",NA,"Yes","Survey","Yes","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_16"
"519",668,2005,"drybeans","MI","Montcalm","USA","WM_nursery_16",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_16"
"520",669,2005,"drybeans","MI","Montcalm","USA","WM_nursery_16",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_16"
"521",670,2005,"drybeans","MN","Rosemount","USA","WM_nursery_17",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_17"
"522",671,2005,"drybeans","SK","Saskatoon","canada",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"523",672,2005,"drybeans","MI","Gratiot","USA",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"524",673,2005,"drybeans","CA","San Juan Bautista","USA","WM_nursery_18",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_18"
"525",674,2005,"drybeans","CA","San Juan Bautista","USA","WM_nursery_18",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_18"
"526",675,2005,"drybeans","CA","San Juan Bautista","USA","WM_nursery_18",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_18"
"527",676,2005,"drybeans","CA","San Juan Bautista","USA","WM_nursery_18",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_18"
"528",677,2005,"drybeans","CA","San Juan Bautista","USA","WM_nursery_18",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_18"
"529",678,2005,"drybeans","CA","San Juan Bautista","USA","WM_nursery_18",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_18"
"530",679,2005,"drybeans","CA","San Juan Bautista","USA","WM_nursery_18",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_18"
"531",680,2005,"drybeans","CA","San Juan Bautista","USA","WM_nursery_18",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_18"
"532",681,2005,"drybeans","CA","San Juan Bautista","USA","WM_nursery_18",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_WM_nursery_18"
"533",682,2005,"drybeans","Guerbigny ",NA,"france",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"534",683,2005,"drybeans","Guerbigny ",NA,"france",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"535",684,2005,"drybeans","Guerbigny ",NA,"france",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"536",685,2005,"drybeans","Guerbigny ",NA,"france",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"537",686,2005,"drybeans","Guerbigny ",NA,"france",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"538",687,2005,"drybeans","Guerbigny ",NA,"france",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"539",688,2005,"drybeans","Guerbigny ",NA,"france",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"540",689,2005,"drybeans","Guerbigny ",NA,"france",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"541",690,2005,"drybeans","Guerbigny ",NA,"france",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2005_NA"
"542",691,2006,"drybeans","NE","Mitchell","USA","WM_nursery_19",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2006_WM_nursery_19"
"543",692,2006,"drybeans","NE","Mitchell","USA","WM_nursery_19",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2006_WM_nursery_19"
"544",693,2006,"drybeans","NE","Mitchell","USA","WM_nursery_19",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2006_WM_nursery_19"
"545",694,2006,"drybeans","NE","Mitchell","USA","WM_nursery_19",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2006_WM_nursery_19"
"546",695,2006,"drybeans","NE","Mitchell","USA",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2006_NA"
"547",696,2007,"drybeans","ID",NA,"USA",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_NA"
"548",697,2007,"drybeans","WA","Othello","USA",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_NA"
"549",698,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"550",699,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"551",700,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"552",701,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"553",702,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"554",703,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"555",704,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"556",705,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"557",706,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"558",707,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"559",708,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"560",709,2007,"drybeans","ND","Red River Valley","USA","WM_production_1",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_1"
"561",710,2007,"drybeans","ND","Red River Valley","USA","WM_production_2",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_2"
"562",711,2007,"drybeans","ND","Red River Valley","USA","WM_production_2",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_2"
"563",712,2007,"drybeans","ND","Red River Valley","USA","WM_production_2",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_2"
"564",713,2007,"drybeans","ND","Red River Valley","USA","WM_production_2",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_2"
"565",714,2007,"drybeans","ND","Red River Valley","USA","WM_production_2",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_2"
"566",715,2007,"drybeans","ND","Red River Valley","USA","WM_production_2",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_2"
"567",716,2007,"drybeans","ND","Red River Valley","USA","WM_production_2",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_2"
"568",717,2007,"drybeans","ND","Red River Valley","USA","WM_production_3",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_3"
"569",718,2007,"drybeans","ND","Red River Valley","USA","WM_production_3",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_3"
"570",719,2007,"drybeans","ND","Red River Valley","USA","WM_production_3",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_3"
"571",720,2007,"drybeans","ND","Red River Valley","USA","WM_production_3",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_3"
"572",721,2007,"drybeans","ND","Red River Valley","USA","WM_production_3",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_3"
"573",722,2007,"drybeans","ND","Red River Valley","USA","WM_production_3",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_3"
"574",723,2007,"drybeans","ND","Red River Valley","USA","WM_production_3",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_3"
"575",724,2007,"drybeans","CO","Lucerne","USA","WM_production_4",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_4"
"576",725,2007,"drybeans","CO","Lucerne","USA","WM_production_4",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_4"
"577",726,2007,"drybeans","CO","Lucerne","USA","WM_production_4",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_4"
"578",727,2007,"drybeans","CO","Lucerne","USA","WM_production_4",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_4"
"579",728,2007,"drybeans","CO","Lucerne","USA","WM_production_4",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_4"
"580",729,2007,"drybeans","CO","Lucerne","USA","WM_production_4",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_4"
"581",730,2007,"drybeans","CO","Lucerne","USA","WM_production_4",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_4"
"582",731,2007,"drybeans","CO","Greeley","USA","WM_production_5",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_5"
"583",732,2007,"drybeans","CO","Greeley","USA","WM_production_5",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_5"
"584",733,2007,"drybeans","CO","Greeley","USA","WM_production_5",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_5"
"585",734,2007,"drybeans","CO","Greeley","USA","WM_production_5",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_5"
"586",735,2007,"drybeans","CO","Greeley","USA","WM_production_5",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_5"
"587",736,2007,"drybeans","CO","Greeley","USA","WM_production_5",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_5"
"588",737,2007,"drybeans","CO","Greeley","USA","WM_production_5",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_5"
"589",738,2007,"drybeans","CO","Eaton","USA","WM_production_6",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_6"
"590",739,2007,"drybeans","CO","Eaton","USA","WM_production_6",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_6"
"591",740,2007,"drybeans","CO","Eaton","USA","WM_production_6",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_6"
"592",741,2007,"drybeans","CO","Eaton","USA","WM_production_6",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_6"
"593",743,2007,"drybeans","CO","Eaton","USA","WM_production_6",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_6"
"594",744,2007,"drybeans","CO","Eaton","USA","WM_production_6",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_6"
"595",745,2007,"drybeans","MI","Filion","USA",NA,NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_NA"
"596",746,2007,"drybeans","NE","Mitchell","USA","WM_production_7",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_7"
"597",747,2007,"drybeans","NE","Mitchell","USA","WM_production_7",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_7"
"598",748,2007,"drybeans","NE","Mitchell","USA","WM_production_7",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_7"
"599",749,2007,"drybeans","NE","Mitchell","USA","WM_production_7",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_7"
"600",750,2007,"drybeans","NE","Mitchell","USA","WM_production_7",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_7"
"601",751,2007,"drybeans","NE","Scottsbluff","USA","WM_production_8",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_8"
"602",752,2007,"drybeans","NE","Scottsbluff","USA","WM_production_8",NA,"No","Survey","No","No DNA extraction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2007_WM_production_8"
